firm_id,baseline_employees,total_grant_amount,grant_stage1_amount,grant_stage2_total_amount,grant_stage3_amount,post_grant_permanent_employees,post_grant_temporary_employees,total_employees_post_grant
13329,3,5000000.0,500000.0,2000000.0,1250000.0,5,3,53
13345,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13361,2,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13381,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13443,Four (4),2500000.0,250000.0,1000000.0,625000.0,3,1,31
13463,3,5000000.0,500000.0,2250000.0,1000000.0,6,9,69
13477,3,5500000.0,200000.0,2300000.0,1500000.0,14,6,146
13502,3,6000000.0,600000.0,2400000.0,1500000.0,11,6,116
13520,3,5600000.0,560000.0,2640000.0,1000000.0,9,42,942
13588,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13685,5,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13736,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13767,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13800,10,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13828,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13892,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
13994,7 PEOPLE,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14002,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14006,Seven (7),4000000.0,300000.0,1970000.0,950000.0,0,0,00
14029,One Trainee,2200000.0,220000.0,880000.0,550000.0,5,2,52
14046,4,4000000.0,400000.0,1600000.0,1000000.0,6,10,610
14109,3,5100000.0,510000.0,2040000.0,1275000.0,7,3,73
14145,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14170,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14178,"We have 5 staffs of which 3 are permanent staffs and the other 2 are an advisory role, among which includes a seasoned science education adviser and a software developer",4000000.0,300000.0,1970000.0,950000.0,0,0,00
14201,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14296,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14301,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14319,10,4000000.0,200000.0,2200000.0,600000.0,4,0,40
14329,5 Persons,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14368,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14388,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14452,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14575,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14587,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14731,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14738,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14785,3,5300000.0,230000.0,2925000.0,820000.0,8,15,815
14797,5,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14828,"Currently, we have seventeen staffs that we are pay rolling, that is, apart from Managing Director/Chief Executive Officer, we have two technicians (operators), two graphic designers, two computer operators, three apprentices, four binders, two",6000000.0,200000.0,3300000.0,1000000.0,19,9,199
14845,3,6000000.0,600000.0,2400000.0,1500000.0,25,19,2519
14859,3,6000000.0,600000.0,2900000.0,1000000.0,4,2,42
14865,6,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14881,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14903,Two,7000000.0,700000.0,2800000.0,1750000.0,8,3,83
14907,5 -15,4500000.0,150000.0,2325000.0,900000.0,25,35,2535
14947,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
14971,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15009,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15020,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15054,2,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15098,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15140,3,5200000.0,520000.0,2080000.0,1300000.0,7,10,710
15271,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15297,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15440,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15495,3,6000000.0,600000.0,2400000.0,1500000.0,6,12,612
15616,3,4000000.0,400000.0,2600000.0,500000.0,9,6,96
15673,"Because of inadequate funding, most of our services are outsourced. The company currently has 2 persons employed.",4000000.0,300000.0,1970000.0,950000.0,0,0,00
15695,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15718,5 Personnel,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15731,3,4800000.0,480000.0,1920000.0,1200000.0,10,8,108
15818,3,6000000.0,600000.0,2400000.0,1500000.0,8,67,867
15839,2,0.0,0.0,0.0,0.0,1,3,13
15844,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15874,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
15984,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16012,3,6000000.0,600000.0,2400000.0,1500000.0,3,5,35
16033,3,3100000.0,100000.0,1450000.0,775000.0,6,2,62
16136,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16183,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16193,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16276,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16293,The business currently employs 5 People and out sources to 10 people and small businesses,4000000.0,400000.0,1600000.0,1000000.0,5,25,525
16298,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16342,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16347,Nil,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16365,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16411,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16474,3,4000000.0,400000.0,1600000.0,1000000.0,3,2,32
16477,3,4800000.0,480000.0,1920000.0,1200000.0,3,10,310
16609,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16638,1,4300000.0,200000.0,2600000.0,750000.0,3,0,30
16661,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16697,3,6000000.0,600000.0,2400000.0,1500000.0,7,5,75
16723,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16765,6,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16781,8,3000000.0,300000.0,1200000.0,750000.0,6,15,615
16816,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16843,2,6000000.0,0.0,3000000.0,1500000.0,1,1,11
16884,6,7400000.0,600000.0,3800000.0,1500000.0,12,4,124
16939,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
16999,2,3000000.0,300000.0,1200000.0,750000.0,3,5,35
17002,3,6000000.0,200000.0,3100000.0,1200000.0,18,15,1815
17020,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17051,Four people,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17061,13,6000000.0,300000.0,2700000.0,1500000.0,32,10,3210
17079,4,3000000.0,0.0,1500000.0,0.0,4,5,45
17111,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17249,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17250,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17255,"The business target is to employ, train and empower six (6) people after every six (6) months. These six (6) people will in turn be able to employ two (2) people at least. i.e.  (36) People at the end of the year directly and indirectly.",4000000.0,300000.0,1970000.0,950000.0,0,0,00
17300,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17367,3,3600000.0,360000.0,1440000.0,900000.0,6,0,60
17382,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17392,5,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17417,7,0.0,0.0,0.0,0.0,7,1,71
17528,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17732,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17748,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17763,3,0.0,0.0,0.0,0.0,1,16,116
17801,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17833,3,1400000.0,200000.0,600000.0,300000.0,3,1,31
17835,3,4700000.0,470000.0,2180000.0,875000.0,4,5,45
17855,18 AT PRESENT,6000000.0,600000.0,2900000.0,1000000.0,32,24,3224
17895,3,6000000.0,600000.0,2400000.0,1500000.0,5,1,51
17943,6,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17955,15,4000000.0,300000.0,1970000.0,950000.0,0,0,00
17992,3,4800000.0,200000.0,2200000.0,1200000.0,5,10,510
18066,3,9900000.0,990000.0,3960000.0,2475000.0,5,1,51
18080,3,6000000.0,600000.0,2700000.0,1200000.0,3,6,36
18096,3,3700000.0,370000.0,1480000.0,925000.0,2,2,22
18221,3,3800000.0,380000.0,1520000.0,950000.0,5,8,58
18250,5,6000000.0,600000.0,2900000.0,1000000.0,4,4,44
18278,3,6000000.0,400000.0,3600000.0,1000000.0,3,1,31
18284,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18349,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18393,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18439,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18449,5,5700000.0,0.0,4200000.0,500000.0,16,7,167
18572,two people,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18613,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18623,Four(4),4000000.0,300000.0,1970000.0,950000.0,0,0,00
18636,6,4200000.0,420000.0,1980000.0,750000.0,6,3,63
18679,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18716,SEVEN,4000000.0,400000.0,1600000.0,1000000.0,14,10,1410
18784,three,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18788,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18795,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
18797,2,6000000.0,0.0,3000000.0,1500000.0,9,7,97
18888,3,0.0,0.0,0.0,0.0,11,8,118
18955,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19016,10,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19032,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19093,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19152,currently seven,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19162,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19307,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19308,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19342,"One staff and, Two (2) Casual worker.",8000000.0,800000.0,3200000.0,2000000.0,5,5,55
19349,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19363,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19379,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19417,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19422,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19513,20 permanent staff and between 10 â 50 part-time wage workers depending on labor requirements.,2700000.0,270000.0,1080000.0,675000.0,16,137,16137
19515,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19519,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19632,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19651,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19664,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19710,4,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19717,15,8500000.0,200000.0,5000000.0,1650000.0,85,169,85169
19775,.  10 people,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19776,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19790,3 for now,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19867,3,8500000.0,850000.0,3400000.0,2125000.0,7,2,72
19868,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19884,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19951,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
19985,3,3000000.0,100000.0,1600000.0,650000.0,6,3,63
20026,3 PEOPLES,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20056,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20063,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20084,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20102,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20134,25,0.0,0.0,0.0,0.0,3,5,35
20301,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20428,12,4000000.0,400000.0,1600000.0,1000000.0,6,11,611
20448,7 (4 female and 3 male),10000000.0,0.0,5000000.0,2500000.0,11,5,115
20530,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20549,THREE(3),3000000.0,300000.0,1200000.0,750000.0,6,11,611
20621,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20686,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20702,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20765,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20773,Four,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20784,3,4500000.0,150000.0,2100000.0,1125000.0,3,2,32
20795,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20834,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20915,FIVE (5).,4000000.0,300000.0,1970000.0,950000.0,0,0,00
20937,Four,6000000.0,0.0,3000000.0,1500000.0,45,23,4523
20987,3,3800000.0,300000.0,1900000.0,800000.0,3,2,32
20992,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21036,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21044,5 EMPLOYEES,3400000.0,340000.0,1360000.0,850000.0,6,0,60
21092,3,2500000.0,250000.0,1000000.0,625000.0,4,3,43
21112,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21271,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21341,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21351,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21376,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21400,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21407,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21415,5 on a full time basis,6000000.0,0.0,3000000.0,1500000.0,11,6,116
21476,Self Employed for now,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21523,3,5400000.0,300000.0,2400000.0,1350000.0,5,10,510
21539,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21546,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21580,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21617,12,4100000.0,410000.0,1640000.0,1025000.0,7,4,74
21641,2,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21642,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21787,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21812,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21815,3,6000000.0,300000.0,3700000.0,1000000.0,15,12,1512
21854,5,10000000.0,1000000.0,4000000.0,2500000.0,7,35,735
21879,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21883,3,3000000.0,300000.0,1700000.0,250000.0,3,1,31
21910,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
21978,12,0.0,0.0,0.0,0.0,14,4,144
21981,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22101,6,3700000.0,370000.0,1480000.0,925000.0,9,5,95
22135,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22169,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22173,3,6000000.0,200000.0,3300000.0,1000000.0,6,4,64
22206,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22268,3,5750000.0,300000.0,3200000.0,750000.0,5,1,51
22286,3,6000000.0,600000.0,2400000.0,1500000.0,8,50,850
22344,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22385,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22391,3,5500000.0,300000.0,3700000.0,750000.0,8,3,83
22502,3,4800000.0,480000.0,2320000.0,800000.0,8,11,811
22539,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22546,3,4000000.0,100000.0,2200000.0,700000.0,10,25,1025
22591,3,5000000.0,200000.0,3400000.0,700000.0,2,4,24
22624,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22748,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22761,Eight (8),4000000.0,0.0,2000000.0,1000000.0,12,3,123
22783,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22810,10,4000000.0,400000.0,1600000.0,1000000.0,6,5,65
22826,Four,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22852,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22853,TWELVE,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22899,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22901,Four permanent and eight  casual staff.,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22915,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22928,2,5600000.0,560000.0,2240000.0,1400000.0,12,30,1230
22944,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22947,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
22948,3,4000000.0,400000.0,1600000.0,1000000.0,7,33,733
22964,3,0.0,0.0,0.0,0.0,5,2,52
23055,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23067,3,6200000.0,200000.0,3300000.0,1200000.0,4,1,41
23087,8 people,9010000.0,600000.0,6410000.0,1000000.0,7,5,75
23193,13,6000000.0,200000.0,3100000.0,1200000.0,7,12,712
23219,13,0.0,0.0,0.0,0.0,5,15,515
23220,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23269,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23334,3,7600000.0,500000.0,5000000.0,800000.0,4,2,42
23439,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23440,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23454,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23486,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23511,8,6000000.0,0.0,3000000.0,1500000.0,disqualified,disqualified,disqualifieddisqualified
23529,3,4600000.0,230000.0,2770000.0,800000.0,3,3,33
23531,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23556,3,5800000.0,580000.0,2820000.0,950000.0,14,2,142
23596,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23636,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23640,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23681,15 persons,4000000.0,0.0,2000000.0,1000000.0,8,5,85
23702,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23738,3  on contract bases,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23796,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23802,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23828,5,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23832,3,7000000.0,200000.0,4300000.0,1250000.0,1,3,13
23858,3,3800000.0,380000.0,1520000.0,950000.0,3,10,310
23893,3,4000000.0,400000.0,1600000.0,1000000.0,7,5,75
23920,3,4800000.0,480000.0,1920000.0,1200000.0,4,4,44
23932,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
23959,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24048,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24128,3,4000000.0,400000.0,1900000.0,700000.0,4,4,44
24136,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24166,10 staffs,0.0,0.0,0.0,0.0,17,5,175
24205,1,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24223,5,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24235,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24246,3,6000000.0,600000.0,2900000.0,1000000.0,5,1,51
24256,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24262,3,7000000.0,700000.0,3300000.0,1500000.0,2,3,23
24268,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24400,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24456,7,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24477,7,0.0,0.0,0.0,0.0,6,2,62
24481,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24510,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24662,3,0.0,0.0,0.0,0.0,0,0,00
24685,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24690,Presently 56 youths(graduates) in Nasarawa and 68 in Kaduna State.,4000000.0,300000.0,1970000.0,950000.0,0,0,00
24741,3,3200000.0,320000.0,1280000.0,800000.0,6,7,67
24758,2 Contract support staff.,0.0,0.0,0.0,0.0,2,2,22
24801,3,3200000.0,0.0,1600000.0,800000.0,9,6,96
24851,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25036,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25070,2,7300000.0,730000.0,3920000.0,825000.0,3,5,35
25096,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25141,4,3800000.0,250000.0,2550000.0,500000.0,4,5,45
25148,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25149,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25154,5 at the moment,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25162,Two permanent workers and casual workers.,5300000.0,400000.0,3300000.0,800000.0,4,200,4200
25169,5,0.0,0.0,0.0,0.0,5,5,55
25255,3,5500000.0,500000.0,2500000.0,1250000.0,8,2,82
25284,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25334,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25340,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25346,3,9200000.0,200000.0,5800000.0,1200000.0,17,6,176
25362,4,4800000.0,300000.0,2500000.0,1000000.0,6,10,610
25397,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25411,3,0.0,0.0,0.0,0.0,6,7,67
25427,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25436,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25459,4 permanent staff and over 200 hundred youth are being developed,10000000.0,1000000.0,4000000.0,2500000.0,10,70,1070
25535,10 workers,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25571,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25602,3,3200000.0,120000.0,1480000.0,800000.0,4,2,42
25637,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25664,"2 (PERMANENT STAFF), 4 (CONTRACT STAFF)",4000000.0,300000.0,1970000.0,950000.0,0,0,00
25681,9,6000000.0,600000.0,2400000.0,1500000.0,8,42,842
25688,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25709,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25735,Eight,0.0,0.0,0.0,0.0,18,7,187
25790,1,6000000.0,300000.0,3700000.0,1000000.0,2,9,29
25809,3,6000000.0,600000.0,3000000.0,900000.0,7,5,75
25891,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25906,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25926,THREE (3),4000000.0,300000.0,1970000.0,950000.0,0,0,00
25943,4,10000000.0,1000000.0,5300000.0,1200000.0,2,20,220
25961,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25988,02,4000000.0,300000.0,1970000.0,950000.0,0,0,00
25996,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26069,Five (5),4000000.0,200000.0,2000000.0,800000.0,3,1,31
26120,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26156,Three people including my self,4500000.0,450000.0,1800000.0,1125000.0,22,20,2220
26188,"Three (3) people, which includes the manager, secretary, producer.",4000000.0,300000.0,1970000.0,950000.0,0,0,00
26233,2,5000000.0,300000.0,2200000.0,1250000.0,8,1,81
26238,20,0.0,0.0,0.0,0.0,4,5,45
26290,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26296,3,0.0,0.0,0.0,0.0,9,14,914
26302,THREE,4300000.0,400000.0,2300000.0,800000.0,5,3,53
26314,2,1500000.0,150000.0,600000.0,375000.0,4,1,41
26325,3 at present (20 - 25 at full capacity),6000000.0,200000.0,3800000.0,1000000.0,9,2,92
26343,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26383,3,1500000.0,50000.0,700000.0,375000.0,10,2,102
26393,05,0.0,0.0,0.0,0.0,6,0,60
26408,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26454,3,0.0,0.0,0.0,0.0,6,8,68
26468,seven (7),4000000.0,300000.0,1970000.0,950000.0,0,0,00
26497,non presently,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26515,2,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26649,13,6000000.0,200000.0,2400000.0,1700000.0,42,19,4219
26685,2,9600000.0,300000.0,4300000.0,2500000.0,12,4,124
26697,2 staff,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26705,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26725,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26751,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26752,THREE,5600000.0,300000.0,2500000.0,1400000.0,9,3,93
26769,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26784,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26819,3,6000000.0,600000.0,2400000.0,1500000.0,4,2,42
26847,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26867,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
26893,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27019,2,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27034,6,4000000.0,400000.0,1600000.0,1000000.0,9,5,95
27062,5,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27152,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27160,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27198,3-5,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27212,7,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27213,nil,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27219,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27250,2,6000000.0,600000.0,2900000.0,1000000.0,4,5,45
27257,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27281,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27291,3,3700000.0,380000.0,1920000.0,450000.0,4,6,46
27349,3,4000000.0,400000.0,1600000.0,1000000.0,16,21,1621
27379,1 for now,5500000.0,0.0,4500000.0,500000.0,6,8,68
27384,5,1800000.0,180000.0,720000.0,450000.0,8,5,85
27387,Five,6000000.0,0.0,3000000.0,1500000.0,4,9,49
27448,10 persons,6000000.0,600000.0,2400000.0,1500000.0,6,2,62
27479,25,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27487,3,3900000.0,400000.0,2000000.0,750000.0,9,12,912
27500,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27509,TWO,5700000.0,300000.0,2550000.0,1425000.0,4,3,43
27525,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27530,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27599,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
27600,3,4000000.0,300000.0,1970000.0,950000.0,0,0,00
