firm_id,baseline_employees,total_grant_amount,grant_stage1_amount,grant_stage2_total_amount,grant_stage3_amount,post_grant_permanent_employees,post_grant_temporary_employees,total_employees_post_grant
30024,15,4400000.0,100000.0,2100000.0,1100000.0,3,5,8
30050,fifteen staff,4000000.0,300000.0,1970000.0,950000.0,,,
30233,,4000000.0,300000.0,1970000.0,950000.0,,,
30257,6,4000000.0,300000.0,1970000.0,950000.0,,,
30271,2 staff,4000000.0,300000.0,1970000.0,950000.0,,,
30323,15,0.0,0.0,0.0,0.0,3,7,10
30341,3,2200000.0,200000.0,1000000.0,500000.0,10,15,25
30489,,3000000.0,300000.0,1200000.0,750000.0,10,5,15
30532,,2400000.0,240000.0,960000.0,600000.0,25,23,48
30544,,4000000.0,300000.0,1970000.0,950000.0,,,
30612,24 people currently,4000000.0,300000.0,1970000.0,950000.0,,,
30638,,4000000.0,300000.0,1970000.0,950000.0,,,
30656,,4000000.0,300000.0,1970000.0,950000.0,,,
30701,,4000000.0,300000.0,1970000.0,950000.0,,,
30715,,9700000.0,500000.0,5350000.0,1425000.0,10,4,14
30719,,4000000.0,300000.0,1970000.0,950000.0,,,
30743,25 TO 50,10000000.0,1000000.0,4500000.0,2250000.0,8,2,10
30769,10,0.0,0.0,0.0,0.0,4,3,7
30837,6 (six),4000000.0,300000.0,1970000.0,950000.0,,,
30897,,4000000.0,300000.0,1970000.0,950000.0,,,
30902,,4750000.0,200000.0,3050000.0,750000.0,4,7,11
31018,,4000000.0,300000.0,1970000.0,950000.0,,,
31066,3,4000000.0,200000.0,1800000.0,1000000.0,12,12,24
31107,7 people,4600000.0,160000.0,2440000.0,850000.0,8,4,12
31144,3 people,4000000.0,300000.0,1970000.0,950000.0,,,
31202,2,2700000.0,270000.0,1080000.0,675000.0,2,2,4
31264,,6000000.0,600000.0,2900000.0,1000000.0,10,3,13
31346,,6000000.0,600000.0,2900000.0,1000000.0,10,52,62
31374,,6000000.0,200000.0,3300000.0,1000000.0,3,16,19
31385,10 People,8000000.0,800000.0,3200000.0,2000000.0,8,10,18
31412,5,5100000.0,510000.0,2040000.0,1275000.0,5,3,8
31461,Because i understand the business,4000000.0,300000.0,1970000.0,950000.0,,,
31463,,4000000.0,300000.0,1970000.0,950000.0,,,
31524,,5500000.0,150000.0,2600000.0,1375000.0,4,3,7
31531,,4000000.0,300000.0,1970000.0,950000.0,,,
31557,at max 20 now 3,1200000.0,0.0,600000.0,300000.0,10,11,21
31635,3,4000000.0,300000.0,1970000.0,950000.0,,,
31672,,5000000.0,200000.0,2000000.0,1400000.0,6,7,13
31674,10,3800000.0,200000.0,2100000.0,750000.0,14,20,34
31677,5,900000.0,90000.0,360000.0,225000.0,7,6,13
31697,,0.0,0.0,0.0,0.0,12,0,12
31810,,4000000.0,300000.0,1970000.0,950000.0,,,
31908,,4000000.0,300000.0,1970000.0,950000.0,,,
31935,,10000000.0,1000000.0,4000000.0,2500000.0,8,0,8
31948,,4000000.0,300000.0,1970000.0,950000.0,,,
32000,,3800000.0,200000.0,1600000.0,1000000.0,2,4,6
32047,5,4500000.0,450000.0,1800000.0,1125000.0,2,3,5
32184,TWO,4500000.0,200000.0,2700000.0,800000.0,17,7,24
32244,,4000000.0,300000.0,1970000.0,950000.0,,,
32245,Three People,8000000.0,0.0,4600000.0,1400000.0,6,20,26
32270,,4000000.0,300000.0,1970000.0,950000.0,,,
32299,7,4500000.0,0.0,2450000.0,925000.0,4,6,10
32323,4,4000000.0,300000.0,1970000.0,950000.0,,,
32368,at present 5,4000000.0,300000.0,1970000.0,950000.0,,,
32478,6,3600000.0,60000.0,2140000.0,500000.0,7,10,17
32495,"5 PERMANENT, FLUNCTUATING  NUMBER OF TEMPORAL STAFFS",4000000.0,300000.0,1970000.0,950000.0,,,
32502,,5000000.0,500000.0,2000000.0,1250000.0,8,4,12
32523,5 people.,0.0,0.0,0.0,0.0,6,4,10
32547,,6000000.0,0.0,3900000.0,600000.0,10,15,25
32565,6,4000000.0,300000.0,1970000.0,950000.0,,,
32567,22,4000000.0,300000.0,1970000.0,950000.0,,,
32592,,4000000.0,300000.0,1970000.0,950000.0,,,
32627,FOUR  PERSONS,4000000.0,300000.0,1970000.0,950000.0,,,
32663,3,0.0,0.0,0.0,0.0,6,6,12
32788,,4000000.0,300000.0,1970000.0,950000.0,,,
32821,,0.0,0.0,0.0,0.0,7,4,11
32865,,3100000.0,100000.0,1500000.0,750000.0,6,4,10
32868,6,4000000.0,300000.0,1970000.0,950000.0,,,
32892,,0.0,0.0,0.0,0.0,6,5,11
32902,3,0.0,0.0,0.0,0.0,6,6,12
32908,,4000000.0,300000.0,1970000.0,950000.0,,,
32956,,4000000.0,300000.0,1970000.0,950000.0,,,
32957,4,4800000.0,500000.0,1900000.0,1200000.0,20,8,28
32971,,4000000.0,300000.0,1970000.0,950000.0,,,
32995,SEVEN,5100000.0,300000.0,2800000.0,1000000.0,15,7,22
33072,,4000000.0,400000.0,1600000.0,1000000.0,7,3,10
33106,none,4000000.0,300000.0,1970000.0,950000.0,,,
33112,,4000000.0,300000.0,1970000.0,950000.0,,,
33133,,4000000.0,300000.0,1970000.0,950000.0,,,
33165,1,4000000.0,300000.0,1970000.0,950000.0,,,
33179,10,2800000.0,280000.0,1120000.0,700000.0,5,3,8
33208,4,4000000.0,300000.0,1970000.0,950000.0,,,
33217,,3000000.0,0.0,1500000.0,750000.0,yet to respond,yet to respond,yet to respond
33230,5,0.0,0.0,0.0,0.0,5,5,10
33265,one,3600000.0,360000.0,1440000.0,900000.0,7,3,10
33280,,4000000.0,300000.0,1970000.0,950000.0,,,
33288,,4600000.0,460000.0,2140000.0,1000000.0,5,18,23
33413,,4000000.0,300000.0,1970000.0,950000.0,,,
33437,,5700000.0,570000.0,2280000.0,1425000.0,6,12,18
33532,5 people,4500000.0,0.0,1500000.0,1500000.0,4,8,12
33542,,3000000.0,300000.0,1200000.0,750000.0,16,5,21
33552,â¢	6 people,0.0,0.0,0.0,0.0,8,0,8
33595,,4000000.0,300000.0,1970000.0,950000.0,,,
33632,,4000000.0,300000.0,1970000.0,950000.0,,,
33652,,0.0,0.0,0.0,0.0,20,6,26
33699,,4000000.0,300000.0,1970000.0,950000.0,,,
33704,,6000000.0,600000.0,3000000.0,900000.0,12,95,107
33728,"Three(3), hoping to employ more as when the expansion takes effect.",0.0,0.0,0.0,0.0,4,4,8
33790,3 Employees,4000000.0,300000.0,1970000.0,950000.0,,,
33795,,5500000.0,550000.0,2200000.0,1375000.0,4,82,86
33891,,4000000.0,300000.0,1970000.0,950000.0,,,
33917,,4000000.0,300000.0,1970000.0,950000.0,,,
33930,10,4000000.0,300000.0,1970000.0,950000.0,,,
33946,,7000000.0,300000.0,4200000.0,500000.0,9,3,12
33970,THREE,1500000.0,150000.0,600000.0,375000.0,4,3,7
33974,,4000000.0,300000.0,1970000.0,950000.0,,,
33977,,4000000.0,300000.0,1970000.0,950000.0,,,
33982,,4800000.0,180000.0,2800000.0,620000.0,7,12,19
34002,7,2100000.0,210000.0,840000.0,525000.0,7,2,9
34058,3,0.0,0.0,0.0,0.0,2,2,4
34155,,4000000.0,300000.0,1970000.0,950000.0,,,
34165,,4000000.0,300000.0,1970000.0,950000.0,,,
34167,,4000000.0,300000.0,1970000.0,950000.0,,,
34193,,4000000.0,300000.0,1970000.0,950000.0,,,
34243,,4000000.0,300000.0,1970000.0,950000.0,,,
34244,â¢	1 permanent staff and 3 contract staff,3600000.0,360000.0,1440000.0,900000.0,4,1,5
34327,5 employees and some other contract workers,4500000.0,450000.0,1800000.0,1125000.0,10,7,17
34380,,4000000.0,300000.0,1970000.0,950000.0,,,
34457,,4000000.0,300000.0,1970000.0,950000.0,,,
34466,3 people,4000000.0,300000.0,1970000.0,950000.0,,,
34495,15,1500000.0,150000.0,600000.0,375000.0,5,2,7
34524,,5050000.0,500000.0,2550000.0,750000.0,disqualified,disqualified,disqualified
34592,6 PEOPLE,9900000.0,990000.0,3960000.0,2475000.0,7,4,11
34723,Three,2000000.0,200000.0,800000.0,500000.0,6,4,10
34725,,4000000.0,300000.0,1970000.0,950000.0,,,
34746,,4000000.0,300000.0,1970000.0,950000.0,,,
34771,,4000000.0,300000.0,1970000.0,950000.0,,,
34776,4,3600000.0,360000.0,2240000.0,500000.0,10,7,17
34788,,6000000.0,0.0,3000000.0,1500000.0,7,2,9
34806,8,4000000.0,100000.0,2200000.0,700000.0,12,3,15
34811,,4000000.0,300000.0,1970000.0,950000.0,,,
34850,,4000000.0,300000.0,1970000.0,950000.0,,,
34856,,4000000.0,300000.0,1970000.0,950000.0,,,
35000,,4000000.0,300000.0,1970000.0,950000.0,,,
35008,15,0.0,0.0,0.0,0.0,10,10,20
35043,,4000000.0,300000.0,1970000.0,950000.0,,,
35054,,6000000.0,600000.0,2400000.0,1500000.0,7,3,10
35098,,1900000.0,190000.0,760000.0,475000.0,6,4,10
35141,,4000000.0,300000.0,1970000.0,950000.0,,,
35158,,4000000.0,300000.0,1970000.0,950000.0,,,
35217,6,1600000.0,160000.0,800000.0,240000.0,10,2,12
35312,10,4000000.0,300000.0,1970000.0,950000.0,,,
35348,six (6) personnel thus far,0.0,0.0,0.0,0.0,9,6,15
35359,currently five members of staff are employed.,5000000.0,500000.0,2400000.0,850000.0,3,3,6
35436,3,0.0,0.0,0.0,0.0,5,7,12
35443,,3200000.0,320000.0,1280000.0,800000.0,3,2,5
35499,21 (Twenty One),0.0,0.0,0.0,0.0,15,2,17
35539,,4000000.0,300000.0,1970000.0,950000.0,,,
35581,,2500000.0,50000.0,1450000.0,500000.0,2,3,5
35619,,4000000.0,300000.0,1970000.0,950000.0,,,
35631,2,3000000.0,300000.0,1200000.0,750000.0,5,1,6
35632,,6400000.0,640000.0,3060000.0,1100000.0,7,3,10
35682,,4500000.0,450000.0,1800000.0,1125000.0,46,25,71
35726,,4000000.0,300000.0,1970000.0,950000.0,,,
35728,,4000000.0,300000.0,1970000.0,950000.0,,,
35735,2 People,4000000.0,300000.0,1970000.0,950000.0,,,
35844,,4000000.0,300000.0,1970000.0,950000.0,,,
35851,,4000000.0,300000.0,1970000.0,950000.0,,,
35931,,4000000.0,300000.0,1970000.0,950000.0,,,
35989,,4000000.0,300000.0,1970000.0,950000.0,,,
35995,,5300000.0,300000.0,2500000.0,1250000.0,Deceased,Deceased,Deceased
36049,10 persons,4000000.0,300000.0,1970000.0,950000.0,,,
36103,,4000000.0,400000.0,1600000.0,1000000.0,7,8,15
36122,,4000000.0,300000.0,1970000.0,950000.0,,,
36165,,4000000.0,300000.0,1970000.0,950000.0,,,
36180,,6000000.0,600000.0,2400000.0,1500000.0,3,18,21
36311,5,0.0,0.0,0.0,0.0,15,30,45
36332,2 parmanet/20-30 casuals pending on farm cores,4000000.0,400000.0,1600000.0,1000000.0,23,29,52
36348,3,4000000.0,300000.0,1970000.0,950000.0,,,
36439,,4000000.0,300000.0,1970000.0,950000.0,,,
36452,,4000000.0,300000.0,1970000.0,950000.0,,,
36513,,4000000.0,300000.0,1970000.0,950000.0,,,
36514,Five (5) people,0.0,0.0,0.0,0.0,9,17,26
36531,,4000000.0,300000.0,1970000.0,950000.0,,,
36639,,4000000.0,300000.0,1970000.0,950000.0,,,
36640,4 PERSONS,4000000.0,300000.0,1970000.0,950000.0,,,
36663,,4000000.0,300000.0,1970000.0,950000.0,,,
36724,,7200000.0,400000.0,5300000.0,750000.0,5,10,15
36738,4 people,4000000.0,300000.0,1970000.0,950000.0,,,
36787,,4000000.0,300000.0,1970000.0,950000.0,,,
36820,,4000000.0,300000.0,1970000.0,950000.0,,,
36986,for now 4 people,4000000.0,300000.0,1970000.0,950000.0,,,
37003,,2000000.0,200000.0,800000.0,500000.0,disqualified,disqualified,disqualified
37019,5,6450000.0,0.0,3850000.0,600000.0,12,18,30
37072,,4000000.0,300000.0,1970000.0,950000.0,,,
37102,2 PERSONS,4000000.0,300000.0,1970000.0,950000.0,,,
37158,,4000000.0,300000.0,1970000.0,950000.0,,,
37173,myself and two other casual workers,4000000.0,300000.0,1970000.0,950000.0,,,
37175,5,3000000.0,300000.0,1700000.0,500000.0,5,4,9
37187,,6000000.0,300000.0,3300000.0,1200000.0,3,35,38
37194,4,4000000.0,400000.0,1600000.0,1000000.0,8,10,18
37308,,4000000.0,300000.0,1970000.0,950000.0,,,
37333,Fifteen,4000000.0,300000.0,1970000.0,950000.0,,,
37402,,4000000.0,300000.0,1970000.0,950000.0,,,
37415,,4000000.0,300000.0,1970000.0,950000.0,,,
37456,2,4000000.0,300000.0,1970000.0,950000.0,,,
37470,,4000000.0,300000.0,1970000.0,950000.0,,,
37482,20,0.0,0.0,0.0,0.0,9,6,15
37484,,0.0,0.0,0.0,0.0,4,2,6
37486,Our key staff are 8 eight in number,4000000.0,400000.0,1600000.0,1000000.0,4,10,14
37542,,4000000.0,300000.0,1970000.0,950000.0,,,
37554,2,6000000.0,600000.0,2400000.0,1500000.0,8,3,11
37598,,0.0,0.0,0.0,0.0,7,20,27
37605,6,9400000.0,940000.0,3760000.0,2350000.0,9,14,23
37633,,4000000.0,300000.0,1970000.0,950000.0,,,
37635,,5700000.0,570000.0,2280000.0,1425000.0,12,4,16
37642,2,4000000.0,300000.0,1970000.0,950000.0,,,
37664,,3000000.0,300000.0,1200000.0,750000.0,7,26,33
37678,,3600000.0,360000.0,1440000.0,900000.0,5,3,8
37687,,0.0,0.0,0.0,0.0,4,3,7
37718,1,4000000.0,300000.0,1970000.0,950000.0,,,
37835,4,2500000.0,50000.0,1700000.0,250000.0,6,5,11
37874,three,6000000.0,600000.0,2400000.0,1500000.0,6,3,9
37876,,4000000.0,300000.0,1970000.0,950000.0,,,
37892,Three (3) casual workers.,4000000.0,300000.0,1970000.0,950000.0,,,
37897,,4600000.0,460000.0,1840000.0,1150000.0,8,29,37
37945,,4000000.0,300000.0,1970000.0,950000.0,,,
37987,,6000000.0,200000.0,2400000.0,1700000.0,4,2,6
37993,,6000000.0,600000.0,2400000.0,1500000.0,21,3,24
38031,,4000000.0,300000.0,1970000.0,950000.0,,,
38037,,4000000.0,300000.0,1970000.0,950000.0,,,
38052,,4000000.0,300000.0,1970000.0,950000.0,,,
38069,,4000000.0,300000.0,1970000.0,950000.0,,,
38075,,4000000.0,300000.0,1970000.0,950000.0,,,
38087,,6000000.0,600000.0,2400000.0,1500000.0,10,16,26
38103,i am still the only practising it on paper beacause oflack of funds.,4000000.0,300000.0,1970000.0,950000.0,,,
38105,,4000000.0,300000.0,1970000.0,950000.0,,,
38203,,4000000.0,300000.0,1970000.0,950000.0,,,
38221,,4000000.0,300000.0,1970000.0,950000.0,,,
38248,,2000000.0,150000.0,1100000.0,375000.0,3,3,6
38252,,4000000.0,300000.0,1970000.0,950000.0,,,
38286,12 people,4000000.0,300000.0,1970000.0,950000.0,,,
38292,7,4000000.0,300000.0,1970000.0,950000.0,,,
38332,,6000000.0,600000.0,3400000.0,1000000.0,3,7,10
38356,20,10000000.0,0.0,6500000.0,1500000.0,20,35,55
38359,,2600000.0,260000.0,1040000.0,650000.0,3,5,8
38360,3,4000000.0,300000.0,1970000.0,950000.0,,,
38377,,4000000.0,300000.0,1970000.0,950000.0,,,
38448,4 employees,4000000.0,0.0,2000000.0,1000000.0,2,6,8
38507,,4000000.0,300000.0,1970000.0,950000.0,,,
38573,3,3500000.0,150000.0,1600000.0,875000.0,3,3,6
38575,,6000000.0,200000.0,2800000.0,1500000.0,6,8,14
38586,,4000000.0,300000.0,1970000.0,950000.0,,,
38608,6,4200000.0,420000.0,1680000.0,1050000.0,8,3,11
38706,7,9000000.0,900000.0,4100000.0,1750000.0,5,6,11
38727,,0.0,0.0,0.0,0.0,8,11,19
38747,,8200000.0,100000.0,5000000.0,1050000.0,12,7,19
38765,,4000000.0,300000.0,1970000.0,950000.0,,,
38814,45,4000000.0,400000.0,1600000.0,1000000.0,20,5,25
38860,,4000000.0,300000.0,1970000.0,950000.0,,,
38976,,4000000.0,300000.0,1970000.0,950000.0,,,
39043,20,0.0,0.0,0.0,0.0,6,10,16
39048,15 people,10000000.0,400000.0,5300000.0,1800000.0,4,12,16
39102,20,4000000.0,300000.0,1970000.0,950000.0,,,
39115,,4000000.0,300000.0,1970000.0,950000.0,,,
39121,,4000000.0,300000.0,1970000.0,950000.0,,,
39170,,4000000.0,300000.0,1970000.0,950000.0,,,
39241,,3700000.0,370000.0,1780000.0,625000.0,6,2,8
39284,,4000000.0,300000.0,1970000.0,950000.0,,,
39285,,4000000.0,300000.0,1970000.0,950000.0,,,
39293,,4000000.0,300000.0,1970000.0,950000.0,,,
39294,,4000000.0,300000.0,1970000.0,950000.0,,,
39304,,4000000.0,300000.0,1970000.0,950000.0,,,
39309,5,4000000.0,300000.0,1970000.0,950000.0,,,
39334,,0.0,0.0,0.0,0.0,3,5,8
39372,9,4000000.0,300000.0,1970000.0,950000.0,,,
39394,4,4000000.0,300000.0,1970000.0,950000.0,,,
39396,,9600000.0,400000.0,3800000.0,2700000.0,7,43,50
39410,,4000000.0,300000.0,1970000.0,950000.0,,,
39411,,4000000.0,300000.0,1970000.0,950000.0,,,
39493,,4000000.0,300000.0,1970000.0,950000.0,,,
39512,4,4000000.0,300000.0,1970000.0,950000.0,,,
39640,5,10000000.0,200000.0,6800000.0,1500000.0,12,3,15
39722,My business currently employs 6 people.,4000000.0,0.0,2000000.0,1000000.0,3,8,11
39732,,4000000.0,300000.0,1970000.0,950000.0,,,
39744,2,4000000.0,300000.0,1970000.0,950000.0,,,
39789,5,4000000.0,300000.0,1970000.0,950000.0,,,
39820,,4000000.0,300000.0,1970000.0,950000.0,,,
39831,,4000000.0,300000.0,1970000.0,950000.0,,,
39835,,4000000.0,300000.0,1970000.0,950000.0,,,
39894,,4000000.0,300000.0,1970000.0,950000.0,,,
39902,8,4200000.0,200000.0,1900000.0,1050000.0,5,5,10
39923,,4000000.0,300000.0,1970000.0,950000.0,,,
39932,1,4000000.0,300000.0,1970000.0,950000.0,,,
39941,"1 permanent, 10 contract",4000000.0,300000.0,1970000.0,950000.0,,,
40020,,4000000.0,300000.0,1970000.0,950000.0,,,
40026,,4000000.0,300000.0,1970000.0,950000.0,,,
40070,,4000000.0,300000.0,1970000.0,950000.0,,,
40079,,4000000.0,300000.0,1970000.0,950000.0,,,
40084,,0.0,0.0,0.0,0.0,8,0,8
40101,15,10000000.0,0.0,5000000.0,2500000.0,12,3,15
40163,,4000000.0,300000.0,1970000.0,950000.0,,,
40169,PRESENTLY 5,600000.0,60000.0,240000.0,150000.0,4,5,9
40170,4 persons,4000000.0,300000.0,1970000.0,950000.0,,,
40212,,4000000.0,300000.0,1970000.0,950000.0,,,
40269,,4000000.0,300000.0,1970000.0,950000.0,,,
40309,2,6000000.0,600000.0,2400000.0,1500000.0,5,1,6
40313,,4000000.0,300000.0,1970000.0,950000.0,,,
40321,,4000000.0,300000.0,1970000.0,950000.0,,,
40343,7 FULL TIME EMPLOYEES & 7 APPRENTICES,5400000.0,140000.0,3150000.0,760000.0,4,4,8
40366,5,4000000.0,300000.0,1970000.0,950000.0,,,
40373,,4000000.0,300000.0,1970000.0,950000.0,,,
40406,,4000000.0,300000.0,1970000.0,950000.0,,,
40416,,4000000.0,300000.0,1970000.0,950000.0,,,
40452,13,4000000.0,300000.0,1970000.0,950000.0,,,
40484,5,4000000.0,300000.0,1970000.0,950000.0,,,
40487,,0.0,0.0,0.0,0.0,7,6,13
40518,43,5600000.0,560000.0,2240000.0,1400000.0,23,50,73
40531,,4000000.0,300000.0,1970000.0,950000.0,,,
40532,,2900000.0,290000.0,1410000.0,600000.0,5,2,7
40539,4 PERSONNEL,6000000.0,0.0,5000000.0,500000.0,6,12,18
40558,,4000000.0,300000.0,1970000.0,950000.0,,,
40571,,4000000.0,300000.0,1970000.0,950000.0,,,
40581,,5400000.0,0.0,3050000.0,1000000.0,6,5,11
40584,,4000000.0,300000.0,1970000.0,950000.0,,,
40626,5,2200000.0,220000.0,880000.0,550000.0,9,0,9
40630,,4000000.0,300000.0,1970000.0,950000.0,,,
40639,average of 16,5700000.0,170000.0,3105000.0,1000000.0,6,6,12
40693,,4000000.0,300000.0,1970000.0,950000.0,,,
40723,Five People,6000000.0,600000.0,2400000.0,1500000.0,8,4,12
40741,5,0.0,0.0,0.0,0.0,3,7,10
40766,4,6000000.0,600000.0,2800000.0,1100000.0,5,25,30
40776,,4000000.0,300000.0,1970000.0,950000.0,,,
40784,,4000000.0,300000.0,1970000.0,950000.0,,,
40835,FOUR THE,4000000.0,300000.0,1970000.0,950000.0,,,
40874,86 people,4000000.0,300000.0,1970000.0,950000.0,,,
40934,,4000000.0,300000.0,1970000.0,950000.0,,,
40997,,4000000.0,300000.0,1970000.0,950000.0,,,
41016,,4000000.0,300000.0,1970000.0,950000.0,,,
41025,,4000000.0,300000.0,1970000.0,950000.0,,,
41027,,4000000.0,300000.0,1970000.0,950000.0,,,
41062,4 people,3100000.0,100000.0,2000000.0,500000.0,2,0,2
41081,,3600000.0,360000.0,1440000.0,900000.0,3,2,5
41093,ONE,4000000.0,300000.0,1970000.0,950000.0,,,
41136,8,2500000.0,250000.0,1000000.0,625000.0,12,7,19
41139,6,3400000.0,200000.0,1800000.0,700000.0,21,30,51
41160,,4000000.0,300000.0,1970000.0,950000.0,,,
41163,9 STAFF,0.0,0.0,0.0,0.0,6,4,10
41167,6,4000000.0,300000.0,1970000.0,950000.0,,,
41190,4,4000000.0,300000.0,1970000.0,950000.0,,,
41239,6,4000000.0,300000.0,1970000.0,950000.0,,,
41313,,4000000.0,400000.0,1600000.0,1000000.0,26,13,39
41314,,0.0,0.0,0.0,0.0,4,2,6
41322,,5100000.0,510000.0,2040000.0,1275000.0,5,9,14
41348,2,4000000.0,300000.0,1970000.0,950000.0,,,
41367,3,0.0,0.0,0.0,0.0,4,6,10
41374,,7300000.0,300000.0,4000000.0,1500000.0,5,8,13
41402,2,4000000.0,300000.0,1970000.0,950000.0,,,
41421,,4000000.0,300000.0,1970000.0,950000.0,,,
41455,4,6000000.0,200000.0,3100000.0,1200000.0,7,2,9
41471,,4000000.0,300000.0,1970000.0,950000.0,,,
41496,4,4000000.0,300000.0,1970000.0,950000.0,,,
41504,,4000000.0,300000.0,1970000.0,950000.0,,,
41537,60,6000000.0,600000.0,2400000.0,1500000.0,7,12,19
41549,,4000000.0,300000.0,1970000.0,950000.0,,,
41551,,4000000.0,300000.0,1970000.0,950000.0,,,
41563,3,4000000.0,300000.0,1970000.0,950000.0,,,
41621,,4000000.0,300000.0,1970000.0,950000.0,,,
41628,4,3400000.0,100000.0,1600000.0,850000.0,2,2,4
41642,,4000000.0,300000.0,1970000.0,950000.0,,,
41646,,4000000.0,300000.0,1970000.0,950000.0,,,
41661,Presently I have 20 number of young Nigerian working under our organization from different part of the country.,4200000.0,0.0,2100000.0,1050000.0,9,0,9
41673,,4000000.0,300000.0,1970000.0,950000.0,,,
41704,,6000000.0,600000.0,2900000.0,1000000.0,11,3,14
41720,,4000000.0,300000.0,1970000.0,950000.0,,,
41722,,4000000.0,300000.0,1970000.0,950000.0,,,
41759,6,6000000.0,600000.0,2400000.0,1500000.0,15,8,23
41799,,4000000.0,300000.0,1970000.0,950000.0,,,
41861,4,4320000.0,0.0,1920000.0,1200000.0,10,34,44
41896,,4000000.0,300000.0,1970000.0,950000.0,,,
41914,,4000000.0,300000.0,1970000.0,950000.0,,,
41925,,4000000.0,300000.0,1970000.0,950000.0,,,
41929,5,0.0,0.0,0.0,0.0,3,3,6
41944,,3800000.0,200000.0,2100000.0,750000.0,5,4,9
41948,,4000000.0,300000.0,1970000.0,950000.0,,,
41949,2,4000000.0,300000.0,1970000.0,950000.0,,,
42017,Two,7400000.0,740000.0,2960000.0,1850000.0,5,0,5
42020,,6000000.0,600000.0,2900000.0,1000000.0,9,6,15
42029,FOR NOW 2 PEOPLE,4000000.0,300000.0,1970000.0,950000.0,,,
42043,,4000000.0,300000.0,1970000.0,950000.0,,,
42105,,4000000.0,300000.0,1970000.0,950000.0,,,
42115,,4000000.0,300000.0,1970000.0,950000.0,,,
42130,FOUR,4000000.0,300000.0,1970000.0,950000.0,,,
42131,,4000000.0,300000.0,1970000.0,950000.0,,,
42143,,4000000.0,300000.0,1970000.0,950000.0,,,
42185,,4000000.0,300000.0,1970000.0,950000.0,,,
42189,,4000000.0,300000.0,1970000.0,950000.0,,,
42191,,2500000.0,250000.0,1000000.0,625000.0,14,2,16
42209,,4000000.0,300000.0,1970000.0,950000.0,,,
42232,,4000000.0,300000.0,1970000.0,950000.0,,,
42278,3,3500000.0,150000.0,1800000.0,675000.0,4,2,6
42279,,8000000.0,300000.0,3700000.0,2000000.0,6,4,10
42330,3,4900000.0,490000.0,1960000.0,1225000.0,3,6,9
42398,,2500000.0,250000.0,1000000.0,625000.0,1,10,11
42455,,4000000.0,300000.0,1970000.0,950000.0,,,
42492,,6000000.0,600000.0,2900000.0,1000000.0,3,1,4
42545,3,4000000.0,400000.0,1600000.0,1000000.0,8,15,23
42598,,0.0,0.0,0.0,0.0,5,5,10
42634,,4000000.0,300000.0,1970000.0,950000.0,,,
42667,,4000000.0,300000.0,1970000.0,950000.0,,,
42674,,4000000.0,300000.0,1970000.0,950000.0,,,
42714,5 people,4000000.0,300000.0,1970000.0,950000.0,,,
42720,seven (7) persons.,6000000.0,0.0,3000000.0,1500000.0,8,10,18
42740,,4000000.0,300000.0,1970000.0,950000.0,,,
42798,,5000000.0,200000.0,2300000.0,1250000.0,12,6,18
42832,3 PEOPLE,4000000.0,300000.0,1970000.0,950000.0,,,
42856,,4000000.0,300000.0,1970000.0,950000.0,,,
42865,3,3000000.0,300000.0,1700000.0,500000.0,4,2,6
42876,,5500000.0,550000.0,2500000.0,1075000.0,6,3,9
42898,3,3000000.0,0.0,1650000.0,600000.0,4,3,7
42904,Numbers of people employed were eight but will be twenty or above when expanded or mechanized.,6000000.0,0.0,4000000.0,500000.0,14,0,14
42918,,4000000.0,300000.0,1970000.0,950000.0,,,
42983,4,3000000.0,300000.0,1650000.0,400000.0,5,2,7
43051,10,4000000.0,300000.0,1970000.0,950000.0,,,
43059,6,4000000.0,300000.0,1970000.0,950000.0,,,
43076,,0.0,0.0,0.0,0.0,5,9,14
43115,10,700000.0,70000.0,280000.0,175000.0,4,1,5
43133,12 people,4000000.0,300000.0,1970000.0,950000.0,,,
43181,,6000000.0,600000.0,2400000.0,1500000.0,10,15,25
43190,Presently 3,6200000.0,620000.0,2480000.0,1550000.0,3,0,3
43200,,4000000.0,300000.0,1970000.0,950000.0,,,
43201,2 persons,4000000.0,300000.0,1970000.0,950000.0,,,
43209,,4000000.0,300000.0,1970000.0,950000.0,,,
43234,,4000000.0,400000.0,2400000.0,600000.0,disqualified,disqualified,disqualified
43235,,4000000.0,300000.0,1970000.0,950000.0,,,
43253,six,4000000.0,400000.0,1600000.0,1000000.0,8,13,21
43304,,4000000.0,300000.0,1970000.0,950000.0,,,
43321,,5000000.0,200000.0,2900000.0,900000.0,27,50,77
43327,,4000000.0,300000.0,1970000.0,950000.0,,,
43395,,4000000.0,300000.0,1970000.0,950000.0,,,
43403,4,2000000.0,200000.0,800000.0,500000.0,9,0,9
43407,,10000000.0,1000000.0,5000000.0,2000000.0,12,10,22
43413,7 PEOPLE,3500000.0,400000.0,2100000.0,500000.0,5,0,5
43430,12,0.0,0.0,0.0,0.0,25,2,27
43444,,4000000.0,300000.0,1970000.0,950000.0,,,
43458,,5000000.0,500000.0,2000000.0,1250000.0,6,1,7
43462,,4000000.0,300000.0,1970000.0,950000.0,,,
43527,,4000000.0,300000.0,1970000.0,950000.0,,,
43536,,4000000.0,300000.0,1970000.0,950000.0,,,
43537,,4000000.0,300000.0,1970000.0,950000.0,,,
